kappa,Re(eigenvalue 1),Re(eigenvalue 2),Im(eigenvalue 1),Im(eigenvalue 2)
1.5097502819919275,-1.0780998851088777,-0.9423082781564283,-0.07548751409959635,-0.07548751409959653
1.5258114552046076,-1.0771962708977822,-0.9432118923675235,-0.07629057276023025,-0.07629057276023044
1.541872628417288,-1.076270539907354,-0.9441376233579519,-0.07709363142086435,-0.07709363142086445
1.557933801629968,-1.0753217488894422,-0.9450864143758639,-0.07789669008149845,-0.07789669008149822
1.5739949748426478,-1.0743488745822303,-0.9460592886830754,-0.0786997487421324,-0.0786997487421327
1.590056148055328,-1.0733508038729842,-0.9470573593923217,-0.07950280740276636,-0.07950280740276638
1.606117321268008,-1.0723263223393926,-0.9480818409259131,-0.08030586606340043,-0.0803058660634004
1.6221784944806883,-1.0712741008297175,-0.949134062435588,-0.08110892472403435,-0.08110892472403441
1.6382396676933684,-1.0701926796543497,-0.9502154836109562,-0.08191198338466829,-0.08191198338466854
1.6543008409060485,-1.0690804498465871,-0.9513277134187186,-0.0827150420453021,-0.08271504204530264
1.6703620141187283,-1.067935630798529,-0.9524725324667769,-0.08351810070593642,-0.08351810070593635
1.6864231873314084,-1.0667562433746793,-0.953651919890627,-0.08432115936657056,-0.08432115936657023
1.7024843605440887,-1.0655400773305337,-0.9548680859347718,-0.08512421802720416,-0.08512421802720471
1.7185455337567688,-1.064284651485702,-0.9561235117796036,-0.08592727668783837,-0.08592727668783873
1.7346067069694486,-1.0629871645755848,-0.9574209986897211,-0.08673033534847233,-0.08673033534847252
1.7506678801821287,-1.0616444339629532,-0.958763729302353,-0.08753339400910651,-0.08753339400910648
1.7667290533948088,-1.0602528183234585,-0.9601553449418472,-0.08833645266974016,-0.08833645266974072
1.782790226607489,-1.0588081188559224,-0.9616000444093835,-0.08913951133037443,-0.08913951133037457
1.7988513998201692,-1.0573054512309081,-0.9631027120343976,-0.0899425699910084,-0.08994256999100858
1.8149125730328493,-1.0557390769136135,-0.9646690863516927,-0.09074562865164244,-0.09074562865164265
1.830973746245529,-1.054102176876273,-0.9663059863890331,-0.0915486873122768,-0.09154868731227628
1.8470349194582092,-1.0523865416175084,-0.9680216216477975,-0.09235174597291043,-0.09235174597291052
1.8630960926708895,-1.050582136171041,-0.9698260270942651,-0.0931548046335443,-0.093154804633545
1.8791572658835696,-1.0486764722499693,-0.9717316910153366,-0.09395786329417845,-0.09395786329417855
1.8952184390962494,-1.0466536712722203,-0.9737544919930856,-0.0947609219548125,-0.09476092195481245
1.9112796123089295,-1.044493008760072,-0.9759151545052343,-0.0955639806154467,-0.09556398061544646
1.9273407855216096,-1.0421665386061285,-0.9782416246591774,-0.09636703927608077,-0.09636703927608026
1.94340195873429,-1.0396349664577518,-0.9807731968075534,-0.09717009793671384,-0.0971700979367151
1.95946313194697,-1.0368398752376944,-0.9835682880276113,-0.09797315659734793,-0.0979731565973489
1.97552430515965,-1.0336873568285794,-0.9867208064367267,-0.09877621525798252,-0.09877621525798252
1.99158547837233,-1.0300074429751123,-0.9904007202901938,-0.0995792739186162,-0.09957927391861685
2.00764665158501,-1.0254222359414926,-0.9949859273238129,-0.10038233257924936,-0.1003823325792515
2.0237078247976905,-1.0185540226055236,-1.0018541406597823,-0.10118539123988676,-0.10118539123988202
2.0397689980103704,-1.010204081632654,-1.010204081632652,-0.11165483487587113,-0.09232206492516612
2.0558301712230502,-1.0102040816326534,-1.0102040816326525,-0.1188504412049668,-0.08673257591733824
2.0718913444357305,-1.0102040816326534,-1.0102040816326527,-0.12417682762365634,-0.08301230681991713
2.0879525176484104,-1.0102040816326525,-1.0102040816326532,-0.12870111072033863,-0.08009414104450262
2.1040136908610907,-1.0102040816326534,-1.0102040816326525,-0.13275026010618018,-0.07765110897992891
2.1200748640737705,-1.010204081632653,-1.0102040816326532,-0.136476495927633,-0.0755309904797443
2.136136037286451,-1.010204081632653,-1.010204081632653,-0.13996533032783753,-0.07364827340080737
2.1521972104991307,-1.010204081632653,-1.010204081632653,-0.14327044335224182,-0.07194927769767127
2.1682583837118106,-1.010204081632653,-1.010204081632653,-0.14642812840140929,-0.07039770996977165
2.184319556924491,-1.010204081632653,-1.010204081632653,-0.14946426852158246,-0.0689676871708666
2.200380730137171,-1.0102040816326536,-1.0102040816326527,-0.15239808179198266,-0.0676399912217345
2.216441903349851,-1.0102040816326532,-1.0102040816326527,-0.1552442952784041,-0.06639989505658099
2.2325030765625313,-1.0102040816326527,-1.010204081632653,-0.15801448506424154,-0.0652358225920116
2.248564249775211,-1.010204081632653,-1.010204081632653,-0.16071794275099127,-0.06413848222652999
2.2646254229878915,-1.010204081632653,-1.010204081632653,-0.16336225808850036,-0.06310028421028865
2.2806865962005713,-1.010204081632653,-1.010204081632653,-0.16595372368749461,-0.06211493593256248
2.2967477694132516,-1.010204081632653,-1.010204081632653,-0.168497623991418,-0.06117715294990694
2.3128089426259315,-1.0102040816326527,-1.010204081632653,-0.1709984465361456,-0.060282447726447495
2.328870115838612,-1.010204081632653,-1.010204081632653,-0.17346003959131606,-0.059426971992545125
2.344931289051292,-1.010204081632652,-1.0102040816326532,-0.17588573192031132,-0.05860739698481779
2.360992462263972,-1.010204081632653,-1.010204081632653,-0.17827842521443016,-0.05782082101196699
2.377053635476652,-1.0102040816326532,-1.010204081632653,-0.18064066644895393,-0.05706469709871144
2.393114808689332,-1.010204081632653,-1.010204081632653,-0.18297470524203074,-0.056336775626902535
2.409175981902012,-1.0102040816326534,-1.010204081632653,-0.1852825398450364,-0.05563505834516473
2.4252371551146923,-1.010204081632653,-1.010204081632653,-0.18756595439955515,-0.054957761111913986
2.441298328327372,-1.0102040816326527,-1.010204081632653,-0.189826549403747,-0.05430328342899034
2.4573595015400524,-1.010204081632653,-1.010204081632653,-0.19206576684020882,-0.05367018331379655
2.4734206747527323,-1.0102040816326532,-1.010204081632653,-0.19428491106438261,-0.053057156410890524
2.489481847965412,-1.010204081632653,-1.010204081632653,-0.19648516629495882,-0.05246301850158229
2.5055430211780925,-1.010204081632653,-1.010204081632653,-0.19866761135734323,-0.05188669076046594
2.5216041943907723,-1.010204081632653,-1.010204081632653,-0.20083323218889393,-0.051327187250183356
2.5376653676034526,-1.0102040816326532,-1.010204081632653,-0.2029829325070005,-0.0507836042533448
2.553726540816133,-1.010204081632653,-1.010204081632653,-0.2051175429588905,-0.05025511112272281
2.569787714028813,-1.010204081632653,-1.010204081632653,-0.2072378290086876,-0.04974094239419375
2.585848887241493,-1.010204081632653,-1.010204081632653,-0.2093444977679757,-0.04924039095617344
2.601910060454173,-1.010204081632653,-1.010204081632653,-0.21143820393749668,-0.04875280210792042
2.6179712336668532,-1.0102040816326527,-1.010204081632653,-0.21351955499708186,-0.04827756836960333
2.6340324068795335,-1.010204081632653,-1.010204081632653,-0.21558911575664275,-0.04781412493131064
2.6500935800922134,-1.010204081632653,-1.010204081632653,-0.21764741236158025,-0.04736194564764121
2.6661547533048937,-1.010204081632653,-1.010204081632653,-0.21969493583028987,-0.046920539500199476
2.682215926517573,-1.0102040816326532,-1.010204081632653,-0.2217321451887122,-0.04648944746304497
2.6982770997302534,-1.010204081632653,-1.010204081632653,-0.22375947025650134,-0.04606823971652391
2.7143382729429337,-1.010204081632653,-1.010204081632653,-0.22577731413086743,-0.04565651316342594
2.7303994461556136,-1.010204081632653,-1.010204081632653,-0.22778605540713515,-0.045253889208426074
2.746460619368294,-1.010204081632653,-1.010204081632653,-0.22978605016924591,-0.044860011767583544
2.7625217925809737,-1.0102040816326525,-1.010204081632653,-0.23177763377858773,-0.044474545479509464
2.778582965793654,-1.0102040816326525,-1.010204081632653,-0.2337611224855083,-0.04409717409385702
2.7946441390063343,-1.010204081632653,-1.010204081632653,-0.2357368148844532,-0.0437275990161804
2.8107053122190138,-1.0102040816326532,-1.010204081632653,-0.23770499323083005,-0.04336553799107129
2.826766485431694,-1.0102040816326527,-1.010204081632653,-0.2396659246352707,-0.0430107239078988
2.842827658644374,-1.0102040816326534,-1.010204081632653,-0.24161986214890518,-0.04266290371553221
2.8588888318570542,-1.0102040816326532,-1.010204081632653,-0.24356704575152865,-0.04232183743417685
2.8749500050697345,-1.010204081632653,-1.010204081632653,-0.24550770325302507,-0.0419872972539483
2.8910111782824144,-1.0102040816326534,-1.010204081632653,-0.24744205111714868,-0.04165906671109273
2.9070723514950947,-1.010204081632653,-1.010204081632653,-0.24937029521564624,-0.04133693993386322
2.9231335247077745,-1.0102040816326525,-1.010204081632653,-0.2512926315197599,-0.04102072095101734
2.939194697920455,-1.0102040816326534,-1.010204081632653,-0.25320924673532685,-0.040710223056718876
2.955255871133135,-1.0102040816326525,-1.010204081632653,-0.25512031888696707,-0.04040526822634627
2.971317044345815,-1.010204081632653,-1.010204081632653,-0.25702601785625234,-0.04010568657832923
2.9873782175584953,-1.0102040816326525,-1.010204081632653,-0.25892650587817323,-0.03981131587767606
3.0034393907711747,-1.010204081632653,-1.010204081632653,-0.2608219379997876,-0.039522001077330046
3.019500563983855,-1.0102040816326534,-1.010204081632653,-0.2627124625044792,-0.03923759389390663
3.0355617371965353,-1.010204081632653,-1.010204081632653,-0.26459822130492583,-0.03895795241472777
3.051622910409215,-1.0102040816326525,-1.010204081632653,-0.2664793503075298,-0.03868294073339174
3.0676840836218955,-1.0102040816326527,-1.010204081632653,-0.2683559797507922,-0.03841242861139736
3.083745256834576,-1.0102040816326534,-1.010204081632653,-0.2702282345198628,-0.03814629116359497
3.0998064300472556,-1.010204081632653,-1.010204081632653,-0.27209623443927167,-0.037884408565453956
3.115867603259936,-1.0102040816326527,-1.010204081632653,-0.2739600945456566,-0.03762666578033684
3.1319287764726154,-1.0102040816326527,-1.010204081632653,-0.2758199253421193,-0.037372952305142176
3.1479899496852957,-1.0102040816326534,-1.010204081632653,-0.2776758330356949,-0.03712316193283485
3.164051122897976,-1.0102040816326532,-1.010204081632653,-0.2795279197592767,-0.03687719253052116
3.180112296110656,-1.0102040816326532,-1.010204081632653,-0.2813762837792151,-0.03663494583185037
3.196173469323336,-1.010204081632653,-1.010204081632653,-0.28322101968969915,-0.03639632724263442
3.212234642536016,-1.010204081632653,-1.010204081632653,-0.285062218594923,-0.03616124565867844
3.2282958157486963,-1.010204081632653,-1.010204081632653,-0.2868999682799678,-0.03592961329490206
3.2443569889613766,-1.0102040816326532,-1.010204081632653,-0.2887343533712228,-0.03570134552491497
3.2604181621740564,-1.0102040816326532,-1.010204081632653,-0.29056545548712753,-0.03547636073027813
3.2764793353867367,-1.0102040816326527,-1.010204081632653,-0.2923933533799208,-0.03525458015875259
3.2925405085994166,-1.010204081632653,-1.010204081632653,-0.2942181230690498,-0.035035927790891666
3.308601681812097,-1.0102040816326534,-1.010204081632653,-0.29603983796682065,-0.034820330214389
3.324662855024777,-1.0102040816326534,-1.010204081632653,-0.29785856899683505,-0.03460771650564284
3.3407240282374566,-1.010204081632653,-1.010204081632653,-0.2996743847057075,-0.03439801811803831
3.356785201450137,-1.0102040816326527,-1.010204081632653,-0.30148735136852056,-0.03419116877649288
3.372846374662817,-1.010204081632653,-1.010204081632653,-0.3032975330884391,-0.033987104377842414
3.388907547875497,-1.010204081632653,-1.010204081632653,-0.3051049918908679,-0.033785762896681865
3.4049687210881774,-1.0102040816326527,-1.010204081632653,-0.30690978781251665,-0.033587084296301195
3.4210298943008572,-1.0102040816326525,-1.010204081632653,-0.30871197898569847,-0.033391010444387206
3.4370910675135375,-1.010204081632653,-1.010204081632653,-0.3105116217181687,-0.03319748503318498
3.453152240726217,-1.010204081632653,-1.010204081632653,-0.31230877056878537,-0.03300645350383634
3.4692134139388973,-1.010204081632653,-1.010204081632653,-0.3141034784192561,-0.032817862974633516
3.4852745871515776,-1.010204081632653,-1.010204081632653,-0.31589579654221256,-0.03263166217294518
3.5013357603642574,-1.0102040816326534,-1.010204081632653,-0.31768577466583636,-0.03244780137058951
3.5173969335769377,-1.0102040816326532,-1.010204081632653,-0.31947346103524876,-0.032266232322444965
3.5334581067896176,-1.010204081632653,-1.010204081632653,-0.32125890247085676,-0.03208690820810489
3.549519280002298,-1.010204081632653,-1.010204081632653,-0.3230421444238354,-0.031909783576394304
3.565580453214978,-1.010204081632653,-1.010204081632653,-0.3248232310289163,-0.031734814292581334
3.581641626427658,-1.010204081632653,-1.010204081632653,-0.32660220515464,-0.03156195748812587
3.5977027996403383,-1.0102040816326532,-1.010204081632653,-0.3283791084512142,-0.03139117151281979
3.613763972853018,-1.010204081632653,-1.010204081632653,-0.33015398139611973,-0.031222415889181995
3.6298251460656985,-1.010204081632653,-1.010204081632653,-0.3319268633375886,-0.031055651268981098
3.645886319278379,-1.0102040816326525,-1.010204081632653,-0.3336977925360708,-0.030890839391766838
3.661947492491058,-1.010204081632653,-1.010204081632653,-0.33546680620380664,-0.030727943045298897
3.6780086657037385,-1.010204081632653,-1.010204081632653,-0.3372339405426048,-0.030566926027769184
3.6940698389164184,-1.010204081632653,-1.010204081632653,-0.33899923077992145,-0.03040775311172015
3.7101310121290987,-1.010204081632653,-1.010204081632653,-0.340762711203342,-0.03025039000956809
3.726192185341779,-1.010204081632653,-1.010204081632653,-0.3425244151935325,-0.030094803340645303
3.742253358554459,-1.010204081632653,-1.010204081632653,-0.34428437525576405,-0.029940960599681835
3.758314531767139,-1.0102040816326534,-1.010204081632653,-0.3460426230500635,-0.029788830126650553
3.7743757049798186,-1.0102040816326525,-1.010204081632653,-0.34779918942007615,-0.029638381077905618
3.790436878192499,-1.0102040816326532,-1.010204081632653,-0.34955410442070234,-0.029489583398547577
3.806498051405179,-1.0102040816326525,-1.010204081632653,-0.3513073973445656,-0.029342407795952326
3.822559224617859,-1.010204081632653,-1.010204081632653,-0.3530590967473797,-0.029196825714406134
3.8386203978305393,-1.0102040816326534,-1.010204081632653,-0.35480923047226365,-0.029052809310790254
3.854681571043219,-1.010204081632653,-1.010204081632653,-0.35655782567305794,-0.02891033143126385
3.8707427442558995,-1.0102040816326534,-1.010204081632653,-0.3583049088366941,-0.02876936558889602
3.88680391746858,-1.010204081632653,-1.010204081632653,-0.3600505058046575,-0.028629885942200388
3.9028650906812596,-1.010204081632653,-1.010204081632653,-0.3617946417935969,-0.02849186727452893
3.91892626389394,-1.010204081632653,-1.010204081632653,-0.3635373414151104,-0.02835528497428367
3.93498743710662,-1.010204081632653,-1.010204081632653,-0.3652786286947546,-0.02822011501590739
3.9510486103193,-1.010204081632653,-1.010204081632653,-0.3670185270903129,-0.0280863339416169
3.9671097835319804,-1.010204081632653,-1.010204081632653,-0.3687570595093542,-0.027953918843843618
3.98317095674466,-1.010204081632653,-1.010204081632653,-0.3704942483261171,-0.027822847348349132
3.99923212995734,-1.010204081632653,-1.010204081632653,-0.3722301153977494,-0.027693097597984474
4.01529330317002,-1.010204081632653,-1.010204081632653,-0.37396468207993827,-0.027564648237063845
4.031354476382701,-1.0102040816326532,-1.010204081632653,-0.37569796924194554,-0.027437478396324606
4.047415649595381,-1.0102040816326534,-1.010204081632653,-0.37742999728109017,-0.027311567678447925
4.06347682280806,-1.0102040816326527,-1.010204081632653,-0.3791607861366919,-0.02718689614411411
4.079537996020741,-1.0102040816326527,-1.010204081632653,-0.3808903553035039,-0.02706344429856996
4.09559916923342,-1.010204081632653,-1.010204081632653,-0.38261872384465734,-0.02694119307868485
4.1116603424461005,-1.0102040816326525,-1.010204081632653,-0.38434591040413524,-0.026820123840474688
4.127721515658781,-1.010204081632653,-1.010204081632653,-0.3860719332188044,-0.02670021834707364
4.143782688871461,-1.0102040816326527,-1.010204081632653,-0.3877968101300122,-0.026581458757133615
4.159843862084141,-1.0102040816326532,-1.010204081632653,-0.3895205585947794,-0.026463827613634625
4.175905035296821,-1.010204081632653,-1.010204081632653,-0.39124319569659516,-0.026347307833087023
4.191966208509501,-1.0102040816326527,-1.010204081632653,-0.39296473815583943,-0.02623188269511079
4.208027381722181,-1.010204081632653,-1.010204081632653,-0.3946852023398435,-0.02611753583237466
4.224088554934861,-1.010204081632653,-1.010204081632653,-0.3964046042726046,-0.026004251220881437
4.240149728147541,-1.010204081632653,-1.010204081632653,-0.39812295964416977,-0.02589201317058447
4.256210901360221,-1.010204081632653,-1.010204081632653,-0.39984028381970005,-0.025780806316322
4.272272074572902,-1.010204081632653,-1.010204081632653,-0.40155659184823345,-0.0256706156090568
4.288333247785582,-1.010204081632653,-1.010204081632653,-0.40327189847114997,-0.025561426307408205
4.304394420998261,-1.010204081632653,-1.010204081632653,-0.40498621813036073,-0.025453223969465574
4.320455594210942,-1.010204081632653,-1.010204081632653,-0.40669956497622284,-0.025345994444871248
4.336516767423621,-1.0102040816326525,-1.010204081632653,-0.4084119528751988,-0.025239723867163236
4.352577940636301,-1.0102040816326527,-1.010204081632653,-0.4101233954172636,-0.025134398646366504
4.368639113848982,-1.010204081632653,-1.010204081632653,-0.411833905923074,-0.025030005461824118
4.384700287061662,-1.010204081632653,-1.010204081632653,-0.4135434974509078,-0.024926531255258354
4.400761460274342,-1.010204081632653,-1.010204081632653,-0.41525218280338105,-0.024823963224053096
4.416822633487022,-1.010204081632653,-1.010204081632653,-0.4169599745339526,-0.024722288814749326
4.432883806699702,-1.010204081632653,-1.010204081632653,-0.418666884953225,-0.024621495716745257
4.448944979912382,-1.010204081632653,-1.010204081632653,-0.4203729261350445,-0.02452157185619372
4.465006153125063,-1.0102040816326527,-1.010204081632653,-0.4220781099224171,-0.024422505390089225
4.481067326337743,-1.010204081632653,-1.010204081632653,-0.4237824479332364,-0.02432428470053786
4.497128499550422,-1.010204081632653,-1.010204081632653,-0.42548595156583935,-0.02422689838920293
4.513189672763103,-1.0102040816326534,-1.010204081632653,-0.42718863200439006,-0.02413033527192029
4.529250845975783,-1.0102040816326534,-1.010204081632653,-0.42889050022410125,-0.024034584373476983
4.545312019188462,-1.010204081632653,-1.010204081632653,-0.43059156699629897,-0.023939634922547158
4.561373192401143,-1.010204081632653,-1.010204081632653,-0.4322918428933342,-0.02384547634677992
4.577434365613823,-1.010204081632653,-1.010204081632653,-0.433991338293349,-0.023752098268033296
4.593495538826503,-1.010204081632653,-1.010204081632653,-0.4356900633849007,-0.023659490497749423
4.609556712039184,-1.010204081632653,-1.010204081632653,-0.4373880281714525,-0.02356764303246585
4.625617885251863,-1.010204081632653,-1.010204081632653,-0.4390852424757281,-0.023476546049458105
4.641679058464543,-1.0102040816326532,-1.010204081632653,-0.44078171594394533,-0.02338618990250905
4.657740231677224,-1.0102040816326527,-1.010204081632653,-0.44247745804992134,-0.023296565117800642
4.673801404889904,-1.010204081632653,-1.010204081632653,-0.44417247809906657,-0.02320766238992367
