Epoch Time T, reset_time (N=1000), reset_time (N=5000), reset_time (N=10000), non_reset_time (only first 3 rows)
10.94999999999998,4117.199999999993,39551.39999999993,107934.1499999998,nan
10.95999999999998,4109.999999999993,39488.87999999992,107758.7199999998,nan
10.96999999999998,4102.779999999992,39437.14999999993,107593.7599999998,nan
10.97999999999998,4095.539999999992,39374.27999999993,107417.3399999998,nan
10.98999999999998,4088.279999999992,39311.22999999992,107251.4099999998,nan
10.99999999999998,4080.999999999992,39247.99999999993,107084.9999999998,nan
11.00999999999998,4073.699999999992,39184.58999999992,106907.0999999998,nan
11.01999999999998,4077.399999999992,39132.01999999992,106739.7199999998,nan
11.02999999999998,4070.069999999992,39068.25999999992,106571.8599999998,nan
11.03999999999998,4062.719999999992,39004.31999999992,106403.5199999998,nan
11.04999999999998,4055.349999999992,38951.24999999992,106234.6999999998,nan
11.05999999999998,4047.959999999992,38886.95999999992,106076.4599999998,nan
11.06999999999998,4040.549999999992,38822.48999999992,105906.6899999998,nan
11.07999999999998,4033.119999999992,38768.91999999992,105736.4399999998,nan
11.08999999999998,4036.759999999992,38704.09999999992,105576.7999999998,nan
11.09999999999998,4029.299999999992,38650.19999999992,105405.5999999998,nan
11.10999999999998,4021.819999999992,38585.02999999992,105245.0299999998,nan
11.11999999999998,4014.319999999992,38530.79999999992,105072.8799999998,nan
11.12999999999998,4006.799999999992,38476.40999999992,104911.3799999998,nan
11.13999999999998,3999.259999999991,38410.71999999991,104749.4199999998,nan
11.14999999999998,4002.849999999991,38355.99999999991,104586.9999999998,nan
11.15999999999998,3995.279999999991,38289.95999999991,104424.1199999998,nan
11.16999999999998,3987.689999999991,38234.90999999992,104260.7799999998,nan
11.17999999999997,3980.079999999991,38179.69999999992,104096.9799999998,nan
11.18999999999997,3972.449999999991,38124.32999999991,103943.9099999998,nan
11.19999999999997,3975.999999999991,38057.59999999991,103779.1999999998,nan
11.20999999999997,3968.339999999991,38001.89999999991,103614.0299999998,nan
11.21999999999997,3960.659999999991,37946.03999999991,103459.6199999998,nan
11.22999999999997,3952.959999999991,37890.01999999991,103293.5399999998,nan
11.23999999999997,3945.239999999991,37833.83999999991,103138.2399999998,nan
11.24999999999997,3937.49999999999,37777.49999999991,102982.4999999998,nan
11.25999999999997,3940.99999999999,37720.99999999991,102815.0599999998,nan
11.26999999999997,3933.22999999999,37664.33999999991,102658.4299999998,nan
11.27999999999997,3925.439999999991,37607.51999999991,102501.3599999998,nan
11.28999999999997,3917.629999999991,37550.53999999991,102343.8499999997,nan
11.29999999999997,3921.09999999999,37493.39999999991,102185.8999999997,nan
11.30999999999997,3913.25999999999,37436.0999999999,102027.5099999997,nan
11.31999999999997,3905.39999999999,37378.6399999999,101879.9999999998,nan
11.32999999999997,3897.51999999999,37321.01999999991,101720.7399999997,nan
11.33999999999997,3889.61999999999,37263.2399999999,101561.0399999997,nan
11.34999999999997,3893.04999999999,37216.64999999991,101412.2499999997,nan
11.35999999999997,3885.11999999999,37158.5599999999,101251.6799999997,nan
11.36999999999997,3877.16999999999,37100.3099999999,101102.0399999997,nan
11.37999999999997,3869.19999999999,37041.89999999991,100951.9799999997,nan
11.38999999999997,3872.59999999999,36994.71999999991,100790.1099999997,nan
11.39999999999997,3864.59999999999,36935.99999999991,100639.1999999997,nan
11.40999999999997,3856.57999999999,36877.1199999999,100487.8699999997,nan
11.41999999999997,3848.53999999999,36829.49999999991,100336.1199999997,nan
11.42999999999997,3851.90999999999,36770.3099999999,100183.9499999997,nan
11.43999999999997,3843.83999999999,36722.3999999999,100031.3599999997,nan
11.44999999999997,3835.74999999999,36662.8999999999,99878.34999999973,nan
11.45999999999997,3827.639999999989,36603.2399999999,99724.91999999974,nan
11.46999999999997,3830.97999999999,36554.8899999999,99582.53999999973,nan
11.47999999999997,3822.83999999999,36506.3999999999,99428.27999999972,nan
11.48999999999997,3814.679999999989,36446.2799999999,99285.08999999972,nan
11.49999999999997,3806.49999999999,36397.4999999999,99129.99999999972,nan
11.50999999999997,3809.809999999989,36337.0699999999,98985.99999999972,nan
11.51999999999997,3801.599999999989,36287.9999999999,98830.07999999973,nan
11.52999999999997,3793.369999999989,36238.7899999999,98685.26999999973,nan
11.53999999999997,3785.119999999989,36177.8999999999,98540.05999999972,nan
11.54999999999997,3788.399999999989,36128.3999999999,98394.44999999972,nan
11.55999999999997,3780.119999999989,36078.75999999989,98236.87999999971,nan
11.56999999999997,3771.819999999989,36017.40999999989,98090.45999999972,nan
11.57999999999997,3775.079999999989,35967.47999999989,97943.63999999971,nan
11.58999999999997,3766.749999999989,35917.40999999989,97808.00999999972,nan
11.59999999999997,3758.399999999989,35867.1999999999,97660.39999999972,nan
11.60999999999997,3750.029999999989,35816.8499999999,97512.38999999971,nan
11.61999999999997,3753.259999999989,35754.7399999999,97363.9799999997,nan
11.62999999999997,3744.859999999989,35704.0999999999,97226.79999999971,nan
11.63999999999997,3736.439999999989,35653.31999999989,97077.59999999971,nan
11.64999999999996,3739.649999999989,35602.39999999989,96939.6499999997,nan
11.65999999999996,3731.199999999989,35551.33999999989,96789.65999999971,nan
11.66999999999996,3722.729999999989,35500.13999999989,96650.93999999971,nan
11.67999999999996,3725.919999999989,35448.79999999989,96500.1599999997,nan
11.68999999999996,3717.419999999989,35397.31999999989,96360.66999999971,nan
11.69999999999996,3708.899999999989,35345.69999999989,96220.7999999997,nan
11.70999999999996,3712.069999999988,35293.93999999989,96080.5499999997,nan
11.71999999999996,3703.519999999989,35242.03999999989,95939.91999999969,nan
11.72999999999996,3694.949999999988,35189.99999999989,95798.9099999997,nan
11.73999999999996,3686.359999999988,35149.55999999989,95657.5199999997,nan
11.74999999999996,3689.499999999988,35097.24999999989,95515.74999999969,nan
11.75999999999996,3680.879999999988,35044.79999999989,95373.5999999997,nan
11.76999999999996,3672.239999999988,34992.20999999989,95231.0699999997,nan
11.77999999999996,3675.359999999988,34939.47999999989,95099.9399999997,nan
11.78999999999996,3666.689999999988,34898.39999999989,94956.6599999997,nan
11.79999999999996,3657.999999999988,34845.39999999989,94824.7999999997,nan
11.80999999999996,3661.099999999988,34792.25999999989,94680.76999999968,nan
11.81999999999996,3652.379999999988,34750.79999999989,94548.17999999969,nan
11.82999999999996,3643.639999999988,34697.38999999988,94403.39999999969,nan
11.83999999999996,3646.719999999988,34643.83999999989,94270.07999999968,nan
11.84999999999996,3637.949999999988,34601.99999999988,94136.39999999969,nan
11.85999999999996,3629.159999999988,34548.17999999988,93990.49999999968,nan
11.86999999999996,3632.219999999988,34494.21999999988,93856.08999999969,nan
11.87999999999996,3623.399999999988,34451.99999999988,93721.31999999969,nan
11.88999999999996,3626.449999999988,34397.76999999988,93586.18999999968,nan
11.89999999999996,3617.599999999988,34355.29999999989,93450.69999999968,nan
11.90999999999996,3608.729999999988,34300.79999999988,93314.84999999969,nan
11.91999999999996,3611.759999999987,34258.07999999989,93178.63999999968,nan
11.92999999999996,3602.859999999987,34203.30999999988,93042.06999999967,nan
11.93999999999996,3593.939999999988,34160.33999999988,92917.07999999968,nan
11.94999999999996,3596.949999999988,34117.24999999988,92779.79999999968,nan
11.95999999999996,3587.999999999987,34062.07999999988,92642.15999999968,nan
11.96999999999996,3579.029999999987,34018.73999999988,92516.12999999967,nan
11.97999999999996,3582.019999999987,33963.29999999988,92377.77999999968,nan
11.98999999999996,3573.019999999987,33919.70999999988,92251.05999999968,nan
11.99999999999996,3575.999999999987,33875.99999999988,92111.99999999968,nan
12.00999999999996,3566.969999999987,33820.15999999988,91984.58999999968,nan
12.01999999999996,3557.919999999987,33776.19999999988,91856.83999999968,nan
12.02999999999996,3560.879999999987,33732.11999999988,91716.71999999967,nan
12.03999999999996,3551.799999999987,33687.91999999988,91588.27999999966,nan
12.04999999999996,3542.699999999987,33631.54999999988,91459.49999999967,nan
12.05999999999996,3545.639999999987,33587.09999999987,91330.37999999967,nan
12.06999999999996,3536.509999999987,33542.52999999988,91200.91999999966,nan
12.07999999999996,3539.439999999987,33497.83999999988,91071.11999999966,nan
12.08999999999996,3530.279999999987,33453.02999999988,90940.97999999966,nan
12.09999999999996,3521.099999999987,33408.09999999987,90810.49999999967,nan
12.10999999999996,3524.009999999987,33363.04999999988,90679.67999999966,nan
12.11999999999995,3514.799999999987,33317.87999999987,90560.63999999966,nan
12.12999999999995,3517.699999999987,33260.45999999988,90429.14999999966,nan
12.13999999999995,3508.459999999987,33215.03999999988,90297.31999999966,nan
12.14999999999995,3499.199999999987,33169.49999999988,90177.29999999965,nan
12.15999999999995,3502.079999999987,33123.83999999987,90044.79999999965,nan
12.16999999999995,3492.789999999987,33078.05999999987,89924.12999999966,nan
12.17999999999995,3495.659999999987,33032.15999999987,89790.95999999966,nan
12.18999999999995,3486.339999999987,32986.13999999988,89669.63999999965,nan
12.19999999999995,3476.999999999987,32952.19999999987,89535.79999999965,nan
12.20999999999995,3479.849999999987,32905.94999999987,89413.82999999965,nan
12.21999999999995,3470.479999999986,32859.57999999987,89291.53999999966,nan
12.22999999999995,3473.319999999987,32813.08999999987,89168.92999999966,nan
12.23999999999995,3463.919999999986,32766.47999999987,89045.99999999965,nan
12.24999999999995,3454.499999999986,32719.74999999987,88910.49999999965,nan
12.25999999999995,3457.319999999987,32672.89999999987,88786.91999999965,nan
12.26999999999995,3447.869999999986,32638.19999999987,88663.01999999965,nan
12.27999999999995,3450.679999999986,32591.11999999987,88538.79999999965,nan
12.28999999999995,3441.199999999986,32543.91999999987,88426.54999999965,nan
12.29999999999995,3443.999999999986,32496.59999999987,88301.69999999965,nan
12.30999999999995,3434.489999999986,32461.46999999987,88176.52999999965,nan
12.31999999999995,3424.959999999986,32413.91999999987,88051.03999999964,nan
12.32999999999995,3427.739999999986,32366.24999999987,87925.22999999965,nan
12.33999999999995,3418.179999999986,32318.45999999987,87811.43999999964,nan
12.34999999999995,3420.949999999986,32282.89999999987,87684.99999999965,nan
12.35999999999995,3411.359999999986,32234.87999999987,87570.59999999964,nan
12.36999999999995,3414.119999999986,32199.10999999987,87443.52999999965,nan
12.37999999999995,3404.499999999986,32150.85999999987,87328.51999999964,nan
12.38999999999995,3407.249999999986,32102.48999999987,87200.81999999964,nan
12.39999999999995,3397.599999999986,32066.39999999987,87085.19999999965,nan
12.40999999999995,3387.929999999986,32017.79999999987,86969.27999999964,nan
12.41999999999995,3390.659999999986,31981.49999999987,86840.63999999964,nan
12.42999999999995,3380.959999999986,31932.66999999987,86724.10999999964,nan
12.43999999999995,3383.679999999986,31896.15999999987,86607.27999999964,nan
12.44999999999995,3373.949999999986,31847.09999999987,86490.14999999963,nan
12.45999999999995,3376.659999999986,31810.37999999987,86372.71999999964,nan
12.46999999999995,3366.899999999986,31761.08999999987,86254.98999999964,nan
12.47999999999995,3369.599999999986,31724.15999999987,86136.95999999963,nan
12.48999999999995,3359.809999999986,31674.63999999986,86018.62999999964,nan
12.49999999999995,3349.999999999986,31637.49999999987,85899.99999999964,nan
12.50999999999995,3352.679999999986,31600.25999999986,85781.06999999963,nan
12.51999999999995,3342.839999999986,31550.39999999986,85661.83999999963,nan
12.52999999999995,3345.509999999986,31512.94999999987,85542.30999999963,nan
12.53999999999995,3335.639999999986,31462.85999999986,85435.01999999963,nan
12.54999999999995,3338.299999999986,31425.19999999986,85314.89999999963,nan
12.55999999999995,3328.399999999986,31387.43999999986,85194.47999999963,nan
12.56999999999995,3331.049999999986,31349.57999999986,85086.32999999962,nan
12.57999999999995,3321.119999999985,31299.03999999986,84965.31999999963,nan
12.58999999999994,3323.759999999985,31260.96999999986,84856.59999999963,nan
12.59999999999994,3313.799999999986,31222.79999999986,84734.99999999962,nan
12.60999999999994,3316.429999999985,31184.52999999986,84625.70999999963,nan
12.61999999999994,3306.439999999986,31133.53999999986,84516.13999999962,nan
12.62999999999994,3309.059999999985,31095.05999999986,84393.65999999963,nan
12.63999999999994,3299.039999999985,31056.47999999986,84283.51999999963,nan
12.64999999999994,3301.649999999985,31017.79999999986,84173.09999999963,nan
12.65999999999994,3291.599999999985,30979.01999999986,84062.39999999963,nan
12.66999999999994,3294.199999999985,30940.13999999986,83938.74999999962,nan
12.67999999999994,3284.119999999985,30888.47999999986,83827.47999999962,nan
12.68999999999994,3286.709999999985,30849.38999999986,83715.92999999961,nan
12.69999999999994,3276.599999999985,30810.19999999986,83604.09999999963,nan
12.70999999999994,3279.179999999985,30770.90999999986,83491.98999999963,nan
12.71999999999994,3269.039999999985,30731.51999999986,83379.59999999961,nan
12.72999999999994,3271.609999999985,30692.02999999986,83266.92999999961,nan
12.73999999999994,3261.439999999985,30652.43999999986,83166.71999999962,nan
12.74999999999994,3263.999999999985,30612.74999999986,83053.49999999962,nan
12.75999999999994,3253.799999999985,30572.95999999986,82939.99999999962,nan
12.76999999999994,3256.349999999985,30533.06999999986,82826.21999999962,nan
12.77999999999994,3246.119999999985,30493.07999999986,82724.93999999961,nan
12.78999999999994,3248.659999999985,30452.98999999986,82610.60999999962,nan
12.79999999999994,3238.399999999985,30412.79999999986,82495.99999999962,nan
12.80999999999994,3240.929999999985,30372.50999999986,82393.91999999962,nan
12.81999999999994,3230.639999999985,30332.11999999986,82278.75999999962,nan
12.82999999999994,3233.159999999985,30291.62999999986,82176.14999999962,nan
12.83999999999994,3222.839999999985,30263.87999999986,82060.43999999961,nan
12.84999999999994,3225.349999999985,30223.19999999986,81957.29999999961,nan
12.85999999999994,3214.999999999985,30182.41999999986,81853.89999999962,nan
12.86999999999994,3217.499999999985,30141.53999999986,81737.36999999962,nan
12.87999999999994,3207.119999999985,30100.55999999986,81633.43999999961,nan
12.88999999999994,3209.609999999985,30059.47999999986,81529.24999999961,nan
12.89999999999994,3199.199999999985,30031.19999999986,81424.79999999961,nan
12.90999999999994,3201.679999999985,29989.92999999985,81307.17999999961,nan
12.91999999999994,3191.239999999985,29948.55999999986,81202.1999999996,nan
12.92999999999994,3193.709999999985,29907.08999999985,81096.95999999961,nan
12.93999999999994,3183.239999999985,29865.51999999985,80991.45999999961,nan
12.94999999999994,3185.699999999984,29836.79999999985,80885.6999999996,nan
12.95999999999994,3175.199999999984,29795.03999999986,80779.6799999996,nan
12.96999999999994,3177.649999999985,29753.17999999985,80673.3999999996,nan
12.97999999999994,3167.119999999984,29724.19999999986,80566.85999999961,nan
12.98999999999994,3169.559999999984,29682.14999999986,80460.0599999996,nan
12.99999999999994,3158.999999999985,29639.99999999985,80365.99999999961,nan
13.00999999999994,3161.429999999984,29610.75999999985,80258.68999999961,nan
13.01999999999994,3163.859999999984,29568.41999999985,80151.1199999996,nan
13.02999999999994,3153.259999999984,29525.97999999985,80043.2899999996,nan
13.03999999999994,3155.679999999984,29496.47999999985,79948.2399999996,nan
13.04999999999993,3145.049999999984,29453.84999999985,79839.8999999996,nan
13.05999999999993,3147.459999999984,29424.17999999985,79731.2999999996,nan
13.06999999999993,3136.799999999984,29381.35999999985,79635.5099999996,nan
13.07999999999993,3139.199999999984,29351.51999999985,79526.3999999996,nan
13.08999999999993,3128.509999999984,29308.50999999985,79430.1199999996,nan
13.09999999999993,3130.899999999984,29278.49999999985,79320.49999999961,nan
13.10999999999993,3120.179999999984,29235.29999999985,79223.7299999996,nan
13.11999999999993,3122.559999999984,29205.11999999985,79126.71999999959,nan
13.12999999999993,3124.939999999984,29161.72999999985,79016.3399999996,nan
13.13999999999993,3114.179999999984,29131.37999999985,78918.8399999996,nan
13.14999999999993,3116.549999999984,29087.79999999985,78821.0999999996,nan
13.15999999999993,3105.759999999984,29057.27999999985,78723.1199999996,nan
13.16999999999993,3108.119999999984,29013.50999999985,78611.7299999996,nan
13.17999999999993,3097.299999999984,28982.81999999985,78513.2599999996,nan
13.18999999999993,3099.649999999984,28938.85999999985,78414.5499999996,nan
13.19999999999993,3088.799999999984,28907.99999999985,78315.5999999996,nan
13.20999999999993,3091.139999999984,28877.05999999985,78216.4099999996,nan
13.21999999999993,3093.479999999984,28832.81999999985,78116.97999999959,nan
13.22999999999993,3082.589999999984,28801.70999999985,78017.30999999959,nan
13.23999999999993,3084.919999999984,28770.51999999985,77917.39999999959,nan
13.24999999999993,3073.999999999984,28725.99999999985,77817.24999999959,nan
13.25999999999993,3076.319999999984,28694.63999999985,77716.85999999959,nan
13.26999999999993,3065.369999999984,28663.19999999985,77616.22999999959,nan
13.27999999999993,3067.679999999984,28618.39999999985,77515.35999999959,nan
13.28999999999993,3069.989999999984,28586.78999999985,77427.53999999959,nan
13.29999999999993,3058.999999999984,28555.09999999985,77326.19999999959,nan
13.30999999999993,3061.299999999984,28510.01999999985,77224.61999999959,nan
13.31999999999993,3050.279999999984,28478.15999999985,77136.11999999959,nan
13.32999999999993,3052.569999999984,28446.21999999985,77034.06999999958,nan
13.33999999999993,3041.519999999984,28414.19999999985,76931.77999999959,nan
13.34999999999993,3043.799999999984,28382.09999999985,76842.59999999958,nan
13.35999999999993,3046.079999999984,28336.55999999985,76739.83999999959,nan
13.36999999999993,3034.989999999984,28304.28999999985,76650.20999999958,nan
13.37999999999993,3037.259999999984,28271.93999999985,76546.97999999959,nan
13.38999999999993,3026.139999999984,28239.50999999985,76456.89999999959,nan
13.39999999999993,3028.399999999984,28206.99999999985,76353.19999999959,nan
13.40999999999993,3017.249999999984,28174.40999999985,76262.66999999959,nan
13.41999999999993,3019.499999999984,28128.31999999985,76171.91999999959,nan
13.42999999999993,3021.749999999984,28095.55999999985,76067.51999999958,nan
13.43999999999993,3010.559999999984,28062.71999999985,75976.31999999958,nan
13.44999999999993,3012.799999999983,28029.79999999985,75884.89999999959,nan
13.45999999999993,3001.579999999984,27996.79999999985,75779.79999999958,nan
13.46999999999993,3003.809999999984,27963.71999999984,75687.92999999959,nan
13.47999999999993,3006.039999999984,27930.55999999984,75595.83999999959,nan
13.48999999999993,2994.779999999983,27897.31999999985,75503.52999999958,nan
13.49999999999993,2996.999999999984,27863.99999999985,75410.99999999958,nan
13.50999999999993,2985.709999999984,27830.59999999985,75318.24999999958,nan
13.51999999999992,2987.919999999983,27797.11999999985,75225.27999999958,nan
13.52999999999992,2990.129999999983,27763.55999999984,75132.08999999959,nan
13.53999999999992,2978.799999999983,27729.91999999985,75038.67999999959,nan
13.54999999999992,2980.999999999983,27696.19999999984,74945.04999999958,nan
13.55999999999992,2969.639999999984,27662.39999999985,74851.19999999958,nan
13.56999999999992,2971.829999999984,27628.51999999984,74757.12999999958,nan
13.57999999999992,2974.019999999983,27594.55999999984,74662.83999999957,nan
13.58999999999992,2962.619999999984,27560.51999999984,74568.32999999958,nan
13.59999999999992,2964.799999999983,27526.39999999985,74487.19999999958,nan
13.60999999999992,2953.369999999984,27492.19999999984,74392.25999999957,nan
13.61999999999992,2955.539999999983,27457.91999999985,74297.09999999958,nan
13.62999999999992,2957.709999999983,27423.55999999984,74201.71999999958,nan
13.63999999999992,2946.239999999983,27402.75999999985,74119.75999999957,nan
13.64999999999992,2948.399999999983,27368.24999999984,74023.94999999958,nan
13.65999999999992,2936.899999999983,27333.65999999984,73941.57999999958,nan
13.66999999999992,2939.049999999983,27298.98999999985,73845.33999999957,nan
13.67999999999992,2941.199999999983,27264.23999999985,73748.87999999958,nan
13.68999999999992,2929.659999999983,27229.40999999984,73665.88999999958,nan
13.69999999999992,2931.799999999983,27208.19999999984,73568.99999999958,nan
13.70999999999992,2920.229999999983,27173.21999999984,73485.59999999957,nan
13.71999999999992,2922.359999999983,27138.15999999984,73388.27999999958,nan
13.72999999999992,2924.489999999983,27103.01999999984,73304.46999999958,nan
13.73999999999992,2912.879999999983,27067.79999999984,73220.45999999957,nan
13.74999999999992,2914.999999999983,27046.24999999984,73122.49999999958,nan
13.75999999999992,2917.119999999983,27010.87999999984,73038.07999999958,nan
13.76999999999992,2905.469999999983,26975.42999999984,72953.45999999957,nan
13.77999999999992,2907.579999999983,26939.89999999984,72868.63999999958,nan
13.78999999999992,2895.899999999983,26918.07999999984,72769.82999999958,nan
13.79999999999992,2897.999999999983,26882.39999999984,72684.59999999957,nan
13.80999999999992,2900.099999999983,26846.63999999984,72599.16999999958,nan
13.81999999999992,2888.379999999983,26824.61999999984,72513.53999999957,nan
13.82999999999992,2890.469999999983,26788.70999999984,72427.70999999957,nan
13.83999999999992,2892.559999999983,26752.71999999984,72341.67999999957,nan
13.84999999999992,2880.799999999983,26730.49999999984,72255.44999999958,nan
13.85999999999992,2882.879999999983,26694.35999999984,72155.15999999957,nan
13.86999999999992,2884.959999999983,26658.13999999984,72068.51999999957,nan
13.87999999999992,2873.159999999983,26635.71999999984,71981.67999999957,nan
13.88999999999992,2875.229999999983,26599.34999999984,71908.52999999958,nan
13.89999999999992,2863.399999999983,26562.89999999984,71821.29999999957,nan
13.90999999999992,2865.459999999983,26540.27999999984,71733.86999999957,nan
13.91999999999992,2867.519999999983,26503.67999999984,71646.23999999957,nan
13.92999999999992,2855.649999999983,26480.92999999984,71558.40999999957,nan
13.93999999999992,2857.699999999983,26444.17999999984,71470.37999999957,nan
13.94999999999992,2859.749999999983,26407.34999999984,71382.14999999957,nan
13.95999999999992,2847.839999999983,26384.39999999984,71307.67999999957,nan
13.96999999999992,2849.879999999983,26347.41999999984,71219.05999999958,nan
13.97999999999992,2851.919999999983,26324.33999999984,71130.23999999957,nan
13.98999999999991,2839.969999999983,26287.20999999984,71055.20999999957,nan
